TYPE,LATITUDE,LONGITUDE
PROPERTY,52.0955885,-106.6728161
PROPERTY,52.1244847,-106.6044784
PROPERTY,52.1050643,-106.6096366
PROPERTY,52.1183896,-106.6627879
PROPERTY,52.12366,-106.66418
PROPERTY,52.1069463,-106.6708317
PROPERTY,52.157767,-106.668948
PROPERTY,52.1376067,-106.5989441
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1291871,-106.6812772
PROPERTY,52.160076,-106.6492679
PROPERTY,52.1611166,-106.6410603
PROPERTY,52.1164153,-106.6605965
PROPERTY,52.1293034,-106.6648452
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1694309,-106.6701011
PROPERTY,52.1304313,-106.7264709
PROPERTY,52.1142835,-106.6663886
PROPERTY,52.1288494,-106.6414376
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1147044,-106.7036189
PROPERTY,52.1177902,-106.6651172
PROPERTY,52.1316878,-106.6519449
PROPERTY,52.114725,-106.6464833
PROPERTY,52.1726429,-106.634655
PROPERTY,52.138614,-106.6485479
PROPERTY,52.0843751,-106.6408851
PROPERTY,52.1933917,-106.6277787
PROPERTY,52.0895901,-106.6161738
PROPERTY,52.1278164,-106.636184
PROPERTY,52.1155981,-106.6178447
PROPERTY,52.1370987,-106.681356
PROPERTY,52.1143486,-106.6191285
PROPERTY,52.1325803,-106.6904786
PROPERTY,52.1146927,-106.5938738
PROPERTY,52.1340491,-106.7077323
PROPERTY,52.1291859,-106.6782091
PROPERTY,52.1546178,-106.6363773
PROPERTY,52.0906823,-106.6412479
PROPERTY,52.1757477,-106.653811
PROPERTY,52.1454064,-106.6681058
PROPERTY,52.0965081,-106.6783399
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1157401,-106.7736205
PROPERTY,52.129191,-106.6828991
PROPERTY,52.1158233,-106.5847126
PROPERTY,52.1393859,-106.7179321
PROPERTY,52.1292501,-106.6812796
PROPERTY,52.1147187,-106.6888826
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1375834,-106.7433332
PROPERTY,52.15389,-106.7030244
PROPERTY,52.1341487,-106.7237507
PROPERTY,52.0850299,-106.6422957
PROPERTY,52.1425142,-106.6474205
PROPERTY,52.1189616,-106.6572878
PROPERTY,52.1312497,-106.6734504
PROPERTY,52.1722836,-106.647555
PROPERTY,52.0962209,-106.6341516
PROPERTY,52.130409,-106.6281702
PROPERTY,52.1283994,-106.68921
PROPERTY,52.1721909,-106.6675867
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1218077,-106.6226856
PROPERTY,52.1066543,-106.6500703
PROPERTY,52.1281835,-106.5989427
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1736091,-106.6447083
PROPERTY,52.1293275,-106.6701349
PROPERTY,52.1306783,-106.6578833
PROPERTY,52.1337482,-106.725927
PROPERTY,52.1291785,-106.6888011
PROPERTY,52.126601,-106.7282951
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1164201,-106.6615315
PROPERTY,52.1483592,-106.7265797
PROPERTY,52.1580899,-106.6549692
PROPERTY,52.1047334,-106.598936
PROPERTY,52.1241582,-106.7225616
PROPERTY,52.0890524,-106.6465744
PROPERTY,52.1221903,-106.675682
PROPERTY,52.1248133,-106.6361763
PROPERTY,52.0941374,-106.6692582
PROPERTY,52.1348258,-106.7339907
PROPERTY,52.128346,-106.6574899
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1473471,-106.5679564
PROPERTY,52.1252421,-106.6665491
PROPERTY,52.1202977,-106.7295265
PROPERTY,52.0995641,-106.5908961
PROPERTY,52.1092817,-106.5870654
PROPERTY,52.1268036,-106.6346568
PROPERTY,52.1072463,-106.6800866
PROPERTY,52.1475171,-106.5571612
PROPERTY,52.1360353,-106.5530347
PROPERTY,52.1263767,-106.7538381
PROPERTY,52.1430981,-106.5871422
PROPERTY,52.0941374,-106.6692582
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1980355,-106.633977
PROPERTY,52.1019267,-106.5897245
PROPERTY,52.163915,-106.5525869
PROPERTY,52.1178912,-106.6178255
PROPERTY,52.1152427,-106.6221112
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1568587,-106.6721303
PROPERTY,52.168703,-106.6393069
PROPERTY,52.0853852,-106.6548174
PROPERTY,52.1436772,-106.658103
PROPERTY,52.0980493,-106.6500593
PROPERTY,52.1248905,-106.7037299
PROPERTY,52.1156088,-106.6863748
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1386735,-106.7498641
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1140913,-106.609027
PROPERTY,52.1356139,-106.6839595
PROPERTY,52.1441241,-106.7093016
PROPERTY,52.1820097,-106.6464664
PROPERTY,52.105422,-106.5958942
PROPERTY,52.1427442,-106.6681524
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1305947,-106.6997542
PROPERTY,52.1013099,-106.6073551
PROPERTY,52.1292467,-106.694078
PROPERTY,52.1099941,-106.7097337
PROPERTY,52.1323991,-106.6767226
PROPERTY,52.1147767,-106.6167633
PROPERTY,52.0943808,-106.670479
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.125177,-106.6793732
PROPERTY,52.103735,-106.5956441
PROPERTY,52.1308416,-106.6812811
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1131198,-106.6397206
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1287974,-106.6637452
PROPERTY,52.1287515,-106.6638165
PROPERTY,52.1731336,-106.6407568
PROPERTY,52.0965173,-106.6783257
PROPERTY,52.1023442,-106.6165473
PROPERTY,52.1555017,-106.714664
PROPERTY,52.1974383,-106.646539
PROPERTY,52.1716926,-106.6351027
PROPERTY,52.1650832,-106.5729957
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1515988,-106.6790811
PROPERTY,52.1266533,-106.6595747
PROPERTY,52.129191,-106.6828991
PROPERTY,52.1259712,-106.6582053
PROPERTY,52.140987,-106.6582223
PROPERTY,52.1047821,-106.5860149
PROPERTY,52.1258895,-106.6671868
PROPERTY,52.1293338,-106.6703251
PROPERTY,52.115695,-106.6651267
PROPERTY,52.1287515,-106.6638165
PROPERTY,52.1218015,-106.6464812
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1636489,-106.5543615
PROPERTY,52.1248898,-106.7068854
PROPERTY,52.1206506,-106.6884349
PROPERTY,52.1314919,-106.6530919
PROPERTY,52.1230606,-106.5974446
PROPERTY,52.1730466,-106.6508591
PROPERTY,52.1945371,-106.6706178
PROPERTY,52.1462934,-106.5828858
PROPERTY,52.133357,-106.6700519
PROPERTY,52.1213238,-106.6771833
PROPERTY,52.1578596,-106.6674895
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1288915,-106.7049929
PROPERTY,52.1360866,-106.662687
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1438137,-106.5275103
PROPERTY,52.13218,-106.6546808
PROPERTY,52.1333367,-106.6593847
PROPERTY,52.1073156,-106.6465024
PROPERTY,52.1657881,-106.6828322
PROPERTY,52.174268,-106.6451713
PROPERTY,52.1243332,-106.6615044
PROPERTY,52.1946898,-106.6776028
PROPERTY,52.1581052,-106.6513148
PROPERTY,52.1147592,-106.5989296
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.1148539,-106.6352857
PROPERTY,52.1260971,-106.6703063
PROPERTY,52.1159893,-106.6830298
PROPERTY,52.1300975,-106.6569851
PROPERTY,52.1187916,-106.6623354
PROPERTY,52.1242246,-106.6628298
PROPERTY,52.1493143,-106.642088
PROPERTY,52.0754068,-106.6098536
PROPERTY,52.1144379,-106.6425731
PROPERTY,52.1152389,-106.62826
PROPERTY,52.1570324,-106.7014777
PROPERTY,52.1181825,-106.6306167
PROPERTY,52.1446536,-106.6653884
PROPERTY,52.1098363,-106.6437037
PROPERTY,52.0960451,-106.6551243
PROPERTY,52.1289463,-106.6855489
PROPERTY,52.0792049,-106.6311658
PROPERTY,52.125535,-106.6450557
PROPERTY,52.1435953,-106.7153757
PROPERTY,52.1181846,-106.6715588
PROPERTY,52.1404714,-106.5596044
PROPERTY,52.1333752,-106.685833
PROPERTY,52.1219179,-106.7183412
PROPERTY,52.0929611,-106.6704113
PROPERTY,52.129568,-106.7393238
PROPERTY,52.1548584,-106.7137622
PROPERTY,52.1379062,-106.6020527
PROPERTY,52.1549785,-106.6848365
PROPERTY,52.1177874,-106.6512556
PROPERTY,52.1302169,-106.6491145
PROPERTY,52.128944,-106.6863378
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.0965325,-106.6879619
PROPERTY,52.0799595,-106.6454516
PROPERTY,52.1203,-106.70783
PROPERTY,52.1073325,-106.6225834
PROPERTY,52.1612092,-106.6460347
PROPERTY,52.0855707,-106.622728
PROPERTY,52.0875648,-106.6545623
PROPERTY,52.1281051,-106.62832
PROPERTY,52.1156037,-106.5869979
PROPERTY,52.1808209,-106.6607131
PROPERTY,52.1241744,-106.6727325
PROPERTY,52.1073156,-106.6465024
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1196634,-106.7070362
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1284926,-106.7225389
PROPERTY,52.0912148,-106.5704836
PROPERTY,52.193918,-106.6749693
PROPERTY,52.1739614,-106.5455221
PROPERTY,52.0839803,-106.6440524
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1295643,-106.6838336
PROPERTY,52.1442266,-106.5727136
PROPERTY,52.1345174,-106.717584
PROPERTY,52.1492939,-106.6786582
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.1616019,-106.6737117
PROPERTY,52.1502168,-106.6131796
PROPERTY,52.1023935,-106.6096572
PROPERTY,52.1974395,-106.6165426
PROPERTY,52.0929625,-106.6703092
PROPERTY,52.1929479,-106.6325614
PROPERTY,52.1359028,-106.5528547
PROPERTY,52.0929625,-106.6703092
PROPERTY,52.1219179,-106.7183412
PROPERTY,52.1360353,-106.5530347
PROPERTY,52.1624471,-106.6737142
PROPERTY,52.1300015,-106.7053421
PROPERTY,52.0989924,-106.567793
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1382451,-106.7563064
PROPERTY,52.1302344,-106.6872778
PROPERTY,52.1152406,-106.6378705
PROPERTY,52.1181185,-106.7094019
PROPERTY,52.1499682,-106.621473
PROPERTY,52.1390701,-106.7062438
PROPERTY,52.0822801,-106.6363569
PROPERTY,52.1231011,-106.7528038
PROPERTY,52.1465015,-106.6413268
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.1288494,-106.6414376
PROPERTY,52.1268877,-106.6652664
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.158763,-106.6659151
PROPERTY,52.1147767,-106.6167633
PROPERTY,52.1146954,-106.6108745
PROPERTY,52.1288241,-106.6283462
PROPERTY,52.1127,-106.65402
PROPERTY,52.124165,-106.6935493
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1297773,-106.7084017
PROPERTY,52.1288151,-106.6464768
PROPERTY,52.0872269,-106.6323633
PROPERTY,52.1016519,-106.6322037
PROPERTY,52.1646067,-106.5546873
PROPERTY,52.1133667,-106.6094099
PROPERTY,52.1294965,-106.7215256
PROPERTY,52.15005,-106.56581
PROPERTY,52.130225,-106.7041818
PROPERTY,52.1333562,-106.6701103
PROPERTY,52.1484528,-106.5854618
PROPERTY,52.1437716,-106.5751382
PROPERTY,52.1624174,-106.6348066
PROPERTY,52.1677114,-106.6727858
PROPERTY,52.1587575,-106.6739266
PROPERTY,52.1571963,-106.6513689
PROPERTY,52.1243278,-106.6682534
PROPERTY,52.1027165,-106.6228247
PROPERTY,52.1475367,-106.62175
PROPERTY,52.1293116,-106.7206419
PROPERTY,52.120347,-106.7057769
PROPERTY,52.104707,-106.6232328
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1473065,-106.6162461
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1155303,-106.5844393
PROPERTY,52.1142903,-106.6550552
PROPERTY,52.1447457,-106.6955139
PROPERTY,52.156083,-106.6830508
PROPERTY,52.1297773,-106.7084017
PROPERTY,52.143858,-106.6940918
PROPERTY,52.0846463,-106.6114559
PROPERTY,52.1133726,-106.5964118
PROPERTY,52.152843,-106.6294857
PROPERTY,52.1008057,-106.6522782
PROPERTY,52.1308527,-106.6767084
PROPERTY,52.1291941,-106.6681284
PROPERTY,52.1317532,-106.6562576
PROPERTY,52.1542269,-106.6706721
PROPERTY,52.168703,-106.6393069
PROPERTY,52.166849,-106.5659807
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1314919,-106.6530919
PROPERTY,52.1513409,-106.7329514
PROPERTY,52.0947313,-106.6429878
PROPERTY,52.146281,-106.5750806
PROPERTY,52.1268173,-106.641436
PROPERTY,52.1314919,-106.6530919
PROPERTY,52.1017551,-106.5628818
PROPERTY,52.1219179,-106.7183412
PROPERTY,52.1770269,-106.6127309
PROPERTY,52.1303306,-106.722902
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1335604,-106.5989453
PROPERTY,52.15237,-106.6709973
PROPERTY,52.1050643,-106.6096366
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.0900221,-106.6226852
PROPERTY,52.1235787,-106.5863755
PROPERTY,52.1438528,-106.6888156
PROPERTY,52.135489,-106.6731563
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1002124,-106.6567532
PROPERTY,52.1418138,-106.6588961
PROPERTY,52.1138127,-106.6004293
PROPERTY,52.1331172,-106.7278751
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1040849,-106.7178892
PROPERTY,52.1293562,-106.7058142
PROPERTY,52.193918,-106.6749693
PROPERTY,52.1270075,-106.6865715
PROPERTY,52.1164272,-106.6365994
PROPERTY,52.1329466,-106.5520213
PROPERTY,52.1292766,-106.7589634
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1452026,-106.6532051
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.129191,-106.6828991
PROPERTY,52.1285956,-106.6357597
PROPERTY,52.1138127,-106.6004293
PROPERTY,52.1337482,-106.725927
PROPERTY,52.0859087,-106.6275569
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.0941563,-106.6228352
PROPERTY,52.1243364,-106.7053595
PROPERTY,52.136647,-106.6946949
PROPERTY,52.1217999,-106.6225976
PROPERTY,52.15212,-106.715338
PROPERTY,52.1546954,-106.6379151
PROPERTY,52.106919,-106.6797093
PROPERTY,52.1368724,-106.6092927
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1418744,-106.7056934
PROPERTY,52.2020987,-106.6712819
PROPERTY,52.1457962,-106.6786582
PROPERTY,52.1071711,-106.6708256
PROPERTY,52.1573952,-106.6640805
PROPERTY,52.1324569,-106.6516081
PROPERTY,52.1396659,-106.5989301
PROPERTY,52.1316243,-106.757098
PROPERTY,52.1668342,-106.5772101
PROPERTY,52.1147834,-106.6260818
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1581052,-106.6513148
PROPERTY,52.1185728,-106.575462
PROPERTY,52.1581052,-106.6513148
PROPERTY,52.1314385,-106.5989423
PROPERTY,52.0900221,-106.6226852
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1499682,-106.621473
PROPERTY,52.1438565,-106.674683
PROPERTY,52.1073258,-106.6308922
PROPERTY,52.1441334,-106.6710104
PROPERTY,52.1140832,-106.606982
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1164175,-106.6476265
PROPERTY,52.1291871,-106.6812772
PROPERTY,52.1295665,-106.6824165
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1155817,-106.6359696
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1293562,-106.7058142
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1499682,-106.621473
PROPERTY,52.1477219,-106.5722229
PROPERTY,52.1325801,-106.7551046
PROPERTY,52.114353,-106.6181501
PROPERTY,52.0839805,-106.6349887
PROPERTY,52.1147583,-106.6389336
PROPERTY,52.1839755,-106.6069409
PROPERTY,52.1284064,-106.681803
PROPERTY,52.1258732,-106.6979383
PROPERTY,52.1015968,-106.6726905
PROPERTY,52.1296915,-106.558848
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1522885,-106.6435276
PROPERTY,52.1780059,-106.6330672
PROPERTY,52.1134049,-106.6112223
PROPERTY,52.1292373,-106.710295
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1287384,-106.7461729
PROPERTY,52.1323931,-106.6701765
PROPERTY,52.1142881,-106.6475042
PROPERTY,52.1673486,-106.6422986
PROPERTY,52.1293275,-106.6701349
PROPERTY,52.0900592,-106.5538753
PROPERTY,52.1147887,-106.6309017
PROPERTY,52.1302344,-106.6872778
PROPERTY,52.0903292,-106.6465776
PROPERTY,52.1292467,-106.694078
PROPERTY,52.1152406,-106.6378705
PROPERTY,52.0835086,-106.6475671
PROPERTY,52.1659071,-106.6744728
PROPERTY,52.1506621,-106.5688476
PROPERTY,52.1945998,-106.6604512
PROPERTY,52.1147592,-106.5989296
PROPERTY,52.1181185,-106.7094019
PROPERTY,52.099851,-106.5681443
PROPERTY,52.0972092,-106.6959443
PROPERTY,52.0851407,-106.6453065
PROPERTY,52.1315931,-106.6701612
PROPERTY,52.1235345,-106.6402051
PROPERTY,52.1981666,-106.6400837
PROPERTY,52.1424244,-106.7062113
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1619199,-106.6861075
PROPERTY,52.1244279,-106.6681695
PROPERTY,52.1248122,-106.6375494
PROPERTY,52.1515988,-106.6790811
PROPERTY,52.1256742,-106.7332409
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.1288915,-106.7049929
PROPERTY,52.1591555,-106.6648625
PROPERTY,52.1133712,-106.6526259
PROPERTY,52.1250562,-106.5448519
PROPERTY,52.1062805,-106.7416738
PROPERTY,52.1292124,-106.7058087
PROPERTY,52.1012693,-106.6116463
PROPERTY,52.1213785,-106.6631621
PROPERTY,52.1291234,-106.6654959
PROPERTY,52.0791416,-106.6298938
PROPERTY,52.1197925,-106.6512567
PROPERTY,52.130849,-106.6750718
PROPERTY,52.1503461,-106.564203
PROPERTY,52.1767492,-106.6080406
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1213086,-106.6470035
PROPERTY,52.1146676,-106.575003
PROPERTY,52.1260971,-106.6703063
PROPERTY,52.1714452,-106.5577188
PROPERTY,52.1340628,-106.6936909
PROPERTY,52.0866263,-106.6464559
PROPERTY,52.118296,-106.7402872
PROPERTY,52.1436772,-106.658103
PROPERTY,52.1483592,-106.7265797
PROPERTY,52.1115872,-106.6211607
PROPERTY,52.157767,-106.668948
PROPERTY,52.1622044,-106.6449457
PROPERTY,52.1146196,-106.6540158
PROPERTY,52.1342727,-106.6606031
PROPERTY,52.1616707,-106.6644008
PROPERTY,52.1514143,-106.7199592
PROPERTY,52.1203301,-106.6819226
PROPERTY,52.199968,-106.6288238
PROPERTY,52.1245501,-106.6735062
PROPERTY,52.1937958,-106.6239015
PROPERTY,52.136764,-106.6694779
PROPERTY,52.1266319,-106.737208
PROPERTY,52.1147753,-106.5870853
PROPERTY,52.1155115,-106.5891708
PROPERTY,52.1111257,-106.5843416
PROPERTY,52.1705569,-106.6648641
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.0848665,-106.6475588
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1446536,-106.6653884
PROPERTY,52.1515924,-106.6732046
PROPERTY,52.1107429,-106.6617731
PROPERTY,52.1147777,-106.5869101
PROPERTY,52.1297412,-106.610672
PROPERTY,52.1470451,-106.573076
PROPERTY,52.0912439,-106.5730246
PROPERTY,52.1469527,-106.6732061
PROPERTY,52.1334549,-106.6586585
PROPERTY,52.1580899,-106.6549692
PROPERTY,52.1288163,-106.6347597
PROPERTY,52.1021532,-106.5620196
PROPERTY,52.145762,-106.696751
PROPERTY,52.1337482,-106.725927
PROPERTY,52.1586362,-106.6685273
PROPERTY,52.1073188,-106.6352875
PROPERTY,52.136764,-106.6694779
PROPERTY,52.12925,-106.68582
PROPERTY,52.1244847,-106.6044784
PROPERTY,52.126601,-106.7282951
PROPERTY,52.1345174,-106.717584
PROPERTY,52.1219179,-106.7183412
PROPERTY,52.1027352,-106.6010693
PROPERTY,52.094614,-106.6654365
PROPERTY,52.1133726,-106.5964118
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1192335,-106.6507248
PROPERTY,52.1735759,-106.6490213
PROPERTY,52.1415824,-106.6953938
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1260946,-106.6455438
PROPERTY,52.1155796,-106.6335304
PROPERTY,52.1721846,-106.6313916
PROPERTY,52.133831,-106.6632313
PROPERTY,52.1329466,-106.5520213
PROPERTY,52.1874333,-106.6604621
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1278197,-106.6346501
PROPERTY,52.1123751,-106.6207511
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1513467,-106.6212746
PROPERTY,52.1284562,-106.6295892
PROPERTY,52.0992642,-106.5924623
PROPERTY,52.0995278,-106.6232346
PROPERTY,52.1312935,-106.6588997
PROPERTY,52.1156997,-106.6513683
PROPERTY,52.1290825,-106.6226431
PROPERTY,52.1524355,-106.6985104
PROPERTY,52.1166928,-106.6568531
PROPERTY,52.1293347,-106.6734371
PROPERTY,52.0903292,-106.6465776
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1154763,-106.770835
PROPERTY,52.1306516,-106.6623386
PROPERTY,52.1187916,-106.6623354
PROPERTY,52.0946952,-106.6692352
PROPERTY,52.1147767,-106.6167633
PROPERTY,52.168703,-106.6393069
PROPERTY,52.146281,-106.5750806
PROPERTY,52.1208059,-106.634671
PROPERTY,52.1156972,-106.6541141
PROPERTY,52.1359028,-106.5528547
PROPERTY,52.1149442,-106.6944704
PROPERTY,52.1634774,-106.6580641
PROPERTY,52.1292485,-106.6901918
PROPERTY,52.0773752,-106.6236712
PROPERTY,52.150164,-106.6482145
PROPERTY,52.1586491,-106.655487
PROPERTY,52.128142,-106.7021007
PROPERTY,52.1731336,-106.6407568
PROPERTY,52.1154166,-106.6458954
PROPERTY,52.13291,-106.6031446
PROPERTY,52.0931121,-106.5657475
PROPERTY,52.1244988,-106.7263292
PROPERTY,52.1270075,-106.6865715
PROPERTY,52.1694345,-106.5669635
PROPERTY,52.1638691,-106.67425
PROPERTY,52.1013099,-106.6073551
PROPERTY,52.0780341,-106.6287006
PROPERTY,52.0827136,-106.6342711
PROPERTY,52.1184235,-106.6844654
PROPERTY,52.1611773,-106.6457412
PROPERTY,52.1954385,-106.6474455
PROPERTY,52.1080902,-106.6026923
PROPERTY,52.164732,-106.5676318
PROPERTY,52.1370124,-106.6735203
PROPERTY,52.1472451,-106.6220318
PROPERTY,52.123809,-106.6346786
PROPERTY,52.1209228,-106.723065
PROPERTY,52.1438514,-106.6521028
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1337224,-106.6632857
PROPERTY,52.1338834,-106.6607932
PROPERTY,52.1588012,-106.6872615
PROPERTY,52.1308416,-106.6812811
PROPERTY,52.1227436,-106.5989379
PROPERTY,52.1203301,-106.6819226
PROPERTY,52.1276756,-106.5589822
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1297773,-106.7084017
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1302271,-106.7009237
PROPERTY,52.1345174,-106.717584
PROPERTY,52.1546954,-106.6379151
PROPERTY,52.1410359,-106.668147
PROPERTY,52.1438556,-106.6703131
PROPERTY,52.1314011,-106.6722872
PROPERTY,52.1440117,-106.5275025
PROPERTY,52.1477219,-106.5722229
PROPERTY,52.1265591,-106.661149
PROPERTY,52.1659215,-106.5545284
PROPERTY,52.1515909,-106.6701349
PROPERTY,52.1307274,-106.6363491
PROPERTY,52.1287664,-106.6570088
PROPERTY,52.115899,-106.7738167
PROPERTY,52.1677408,-106.6321795
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.1357667,-106.6839653
PROPERTY,52.152843,-106.6294857
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.158763,-106.6659151
PROPERTY,52.130536,-106.5892087
PROPERTY,52.1257215,-106.7220375
PROPERTY,52.1478558,-106.6148774
PROPERTY,52.1138955,-106.6304748
PROPERTY,52.1293092,-106.7102977
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.0977973,-106.585884
PROPERTY,52.1174481,-106.5869173
PROPERTY,52.1404333,-106.6547529
PROPERTY,52.1147777,-106.5869101
PROPERTY,52.1261727,-106.6858387
PROPERTY,52.1472451,-106.6220318
PROPERTY,52.1602355,-106.679377
PROPERTY,52.0912439,-106.5730246
PROPERTY,52.1404714,-106.5596044
PROPERTY,52.1461723,-106.5656936
PROPERTY,52.157767,-106.668948
PROPERTY,52.1251537,-106.677853
PROPERTY,52.157767,-106.668948
PROPERTY,52.114725,-106.6464833
PROPERTY,52.1578249,-106.6648567
PROPERTY,52.0839789,-106.6415712
PROPERTY,52.1784036,-106.6682579
PROPERTY,52.1578507,-106.6693898
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.0895901,-106.6161738
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1244847,-106.6044784
PROPERTY,52.1462797,-106.5657266
PROPERTY,52.1297412,-106.610672
PROPERTY,52.1259101,-106.6054499
PROPERTY,52.1733101,-106.6704658
PROPERTY,52.136576,-106.6039923
PROPERTY,52.1694309,-106.6701011
PROPERTY,52.1244471,-106.6763218
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.1212535,-106.7250498
PROPERTY,52.1686646,-106.5988729
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1136268,-106.6485022
PROPERTY,52.1587575,-106.6739266
PROPERTY,52.157767,-106.668948
PROPERTY,52.1580258,-106.6633584
PROPERTY,52.13372,-106.65694
PROPERTY,52.1579122,-106.6605765
PROPERTY,52.1587575,-106.6739266
PROPERTY,52.1654524,-106.5566907
PROPERTY,52.1058312,-106.6206014
PROPERTY,52.1438578,-106.6701525
PROPERTY,52.1940196,-106.6855078
PROPERTY,52.1509173,-106.5927409
PROPERTY,52.0943808,-106.670479
PROPERTY,52.1579122,-106.6605765
PROPERTY,52.1288151,-106.6464768
PROPERTY,52.1452869,-106.5544527
PROPERTY,52.1237052,-106.5983149
PROPERTY,52.1493386,-106.6162466
PROPERTY,52.093945,-106.6387545
PROPERTY,52.1272124,-106.6581783
PROPERTY,52.0997415,-106.6201178
PROPERTY,52.1293296,-106.6750587
PROPERTY,52.1582685,-106.70056
PROPERTY,52.0805991,-106.6049325
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.14416,-106.6697692
PROPERTY,52.1945959,-106.6709126
PROPERTY,52.101485,-106.620181
PROPERTY,52.1611773,-106.6457412
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1190812,-106.7081241
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1305874,-106.6000369
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1657059,-106.5728275
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1007934,-106.6168562
PROPERTY,52.1864999,-106.6209001
PROPERTY,52.1462407,-106.5827962
PROPERTY,52.1438556,-106.6703131
PROPERTY,52.1254103,-106.6287768
PROPERTY,52.1450012,-106.6713206
PROPERTY,52.115899,-106.7738167
PROPERTY,52.1119551,-106.5928561
PROPERTY,52.1294965,-106.7215256
PROPERTY,52.1136331,-106.6512627
PROPERTY,52.1260018,-106.596045
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1309848,-106.6571934
PROPERTY,52.128986,-106.6464685
